global_step,epoch,loss_teacher_ce
0,0,2.1340301036834717
0,0,3.8976552486419678
0,0,4.195577621459961
0,0,1.8308532238006592
0,0,3.0888547897338867
0,0,2.6813013553619385
0,0,2.0195841789245605
0,0,4.509213447570801
0,0,3.8592917919158936
0,0,2.302891969680786
0,0,2.274362564086914
0,0,1.7618293762207031
0,0,2.8956847190856934
0,0,1.7886755466461182
0,0,3.271481513977051
0,0,2.404264211654663
1,0.0019622271277900416,1.4772642850875854
1,0.0019622271277900416,4.089032173156738
1,0.0019622271277900416,3.384798765182495
1,0.0019622271277900416,4.868544578552246
1,0.0019622271277900416,4.216085433959961
1,0.0019622271277900416,2.9757742881774902
1,0.0019622271277900416,2.5011050701141357
1,0.0019622271277900416,1.480571985244751
1,0.0019622271277900416,3.481523036956787
1,0.0019622271277900416,2.5940918922424316
1,0.0019622271277900416,1.8763127326965332
1,0.0019622271277900416,4.338479995727539
1,0.0019622271277900416,2.197791576385498
1,0.0019622271277900416,4.01137113571167
1,0.0019622271277900416,2.6039938926696777
1,0.0019622271277900416,3.9118449687957764
2,0.003924454255580083,2.733147382736206
2,0.003924454255580083,2.76485013961792
2,0.003924454255580083,2.5566213130950928
2,0.003924454255580083,4.930629730224609
2,0.003924454255580083,1.6202281713485718
2,0.003924454255580083,2.628201723098755
2,0.003924454255580083,2.2766849994659424
2,0.003924454255580083,1.9141056537628174
2,0.003924454255580083,4.153191089630127
2,0.003924454255580083,5.061633110046387
2,0.003924454255580083,2.9516193866729736
2,0.003924454255580083,5.389002799987793
2,0.003924454255580083,2.487142562866211
2,0.003924454255580083,3.9409782886505127
2,0.003924454255580083,2.5418436527252197
2,0.003924454255580083,3.4527902603149414
3,0.005886681383370125,2.188091278076172
3,0.005886681383370125,1.9776560068130493
3,0.005886681383370125,4.12778377532959
3,0.005886681383370125,3.111147880554199
3,0.005886681383370125,3.703967332839966
3,0.005886681383370125,4.060851097106934
3,0.005886681383370125,1.8404295444488525
3,0.005886681383370125,1.6207395792007446
3,0.005886681383370125,3.9523251056671143
3,0.005886681383370125,1.3113142251968384
3,0.005886681383370125,1.7690260410308838
3,0.005886681383370125,2.2562477588653564
3,0.005886681383370125,4.624590873718262
3,0.005886681383370125,2.5514540672302246
3,0.005886681383370125,1.744688630104065
3,0.005886681383370125,2.537912368774414
4,0.007848908511160166,3.4151384830474854
4,0.007848908511160166,1.9150218963623047
4,0.007848908511160166,2.9596314430236816
4,0.007848908511160166,3.432136058807373
4,0.007848908511160166,1.6173832416534424
4,0.007848908511160166,1.74655282497406
4,0.007848908511160166,3.9170467853546143
4,0.007848908511160166,3.1284871101379395
4,0.007848908511160166,4.505224227905273
4,0.007848908511160166,2.696708917617798
4,0.007848908511160166,3.2704179286956787
4,0.007848908511160166,1.551094651222229
4,0.007848908511160166,2.185837507247925
4,0.007848908511160166,2.312649965286255
4,0.007848908511160166,1.3210601806640625
4,0.007848908511160166,3.8698620796203613
5,0.009811135638950209,1.6012390851974487
5,0.009811135638950209,2.9820516109466553
5,0.009811135638950209,1.7993830442428589
5,0.009811135638950209,1.8787788152694702
5,0.009811135638950209,2.1386401653289795
5,0.009811135638950209,1.756430745124817
5,0.009811135638950209,1.9107718467712402
5,0.009811135638950209,2.0909924507141113
5,0.009811135638950209,2.550060510635376
5,0.009811135638950209,2.0120253562927246
5,0.009811135638950209,3.1702303886413574
5,0.009811135638950209,0.8609505891799927
5,0.009811135638950209,2.472858190536499
5,0.009811135638950209,2.2917253971099854
5,0.009811135638950209,2.503870725631714
5,0.009811135638950209,1.6615955829620361
6,0.01177336276674025,2.524251699447632
6,0.01177336276674025,2.9563748836517334
6,0.01177336276674025,2.8626315593719482
6,0.01177336276674025,2.552964448928833
6,0.01177336276674025,1.8613321781158447
6,0.01177336276674025,2.222752571105957
6,0.01177336276674025,3.4978888034820557
6,0.01177336276674025,4.480543613433838
6,0.01177336276674025,3.768061399459839
6,0.01177336276674025,1.5121476650238037
6,0.01177336276674025,2.933589220046997
6,0.01177336276674025,3.9945807456970215
6,0.01177336276674025,3.9461851119995117
6,0.01177336276674025,2.1628975868225098
6,0.01177336276674025,1.2637346982955933
6,0.01177336276674025,1.8092199563980103
7,0.013735589894530291,2.6518054008483887
7,0.013735589894530291,1.4414721727371216
7,0.013735589894530291,3.1516900062561035
7,0.013735589894530291,2.3194966316223145
7,0.013735589894530291,2.135857343673706
7,0.013735589894530291,1.6231452226638794
7,0.013735589894530291,2.2031662464141846
7,0.013735589894530291,2.042198657989502
7,0.013735589894530291,2.5462918281555176
7,0.013735589894530291,1.8707510232925415
7,0.013735589894530291,2.0657100677490234
7,0.013735589894530291,2.6587095260620117
7,0.013735589894530291,1.5000555515289307
7,0.013735589894530291,1.4615843296051025
7,0.013735589894530291,2.6017708778381348
7,0.013735589894530291,1.4085642099380493
8,0.015697817022320332,1.6992425918579102
8,0.015697817022320332,2.5357885360717773
8,0.015697817022320332,2.8639285564422607
8,0.015697817022320332,2.251241445541382
8,0.015697817022320332,1.8913228511810303
8,0.015697817022320332,2.5195515155792236
8,0.015697817022320332,2.8205349445343018
8,0.015697817022320332,2.554382562637329
8,0.015697817022320332,3.584900140762329
8,0.015697817022320332,1.9140220880508423
8,0.015697817022320332,1.9291423559188843
8,0.015697817022320332,1.5984638929367065
8,0.015697817022320332,2.2414731979370117
8,0.015697817022320332,2.664369583129883
8,0.015697817022320332,2.983872413635254
8,0.015697817022320332,1.8710311651229858
9,0.017660044150110375,2.1172597408294678
9,0.017660044150110375,1.628069519996643
9,0.017660044150110375,2.4534499645233154
9,0.017660044150110375,2.469525098800659
9,0.017660044150110375,2.389045000076294
9,0.017660044150110375,1.9697498083114624
9,0.017660044150110375,2.422407865524292
9,0.017660044150110375,1.50692617893219
9,0.017660044150110375,2.3678975105285645
9,0.017660044150110375,1.6336638927459717
9,0.017660044150110375,2.0893869400024414
9,0.017660044150110375,1.9517103433609009
9,0.017660044150110375,1.4887136220932007
9,0.017660044150110375,1.4021387100219727
9,0.017660044150110375,3.0536534786224365
9,0.017660044150110375,2.5448203086853027
10,0.019622271277900418,2.0521585941314697
10,0.019622271277900418,2.5478951930999756
10,0.019622271277900418,3.0447041988372803
10,0.019622271277900418,2.3210484981536865
10,0.019622271277900418,1.5659935474395752
10,0.019622271277900418,1.528254747390747
10,0.019622271277900418,1.8134167194366455
10,0.019622271277900418,1.2265361547470093
10,0.019622271277900418,1.5970149040222168
10,0.019622271277900418,1.4026871919631958
10,0.019622271277900418,2.2919631004333496
10,0.019622271277900418,1.9737151861190796
10,0.019622271277900418,2.2958736419677734
10,0.019622271277900418,2.243795394897461
10,0.019622271277900418,1.8898117542266846
10,0.019622271277900418,2.207095146179199
11,0.021584498405690457,2.619832992553711
11,0.021584498405690457,1.8123962879180908
11,0.021584498405690457,1.9279011487960815
11,0.021584498405690457,2.2545289993286133
11,0.021584498405690457,1.93990159034729
11,0.021584498405690457,2.666233539581299
11,0.021584498405690457,1.6513899564743042
11,0.021584498405690457,2.9518051147460938
11,0.021584498405690457,1.1369307041168213
11,0.021584498405690457,2.524240732192993
11,0.021584498405690457,1.8975266218185425
11,0.021584498405690457,1.694528341293335
11,0.021584498405690457,1.6575818061828613
11,0.021584498405690457,1.9470360279083252
11,0.021584498405690457,1.6223998069763184
11,0.021584498405690457,1.353669285774231
12,0.0235467255334805,1.5747029781341553
12,0.0235467255334805,1.6820611953735352
12,0.0235467255334805,1.8102308511734009
12,0.0235467255334805,2.3955867290496826
12,0.0235467255334805,1.6079708337783813
12,0.0235467255334805,1.3082531690597534
12,0.0235467255334805,1.3396317958831787
12,0.0235467255334805,1.7771236896514893
12,0.0235467255334805,2.0806405544281006
12,0.0235467255334805,1.4823267459869385
12,0.0235467255334805,1.3449407815933228
12,0.0235467255334805,1.30301833152771
12,0.0235467255334805,1.540725588798523
12,0.0235467255334805,1.478795051574707
12,0.0235467255334805,1.5211092233657837
12,0.0235467255334805,2.061239242553711
13,0.025508952661270543,1.5763617753982544
13,0.025508952661270543,2.6410727500915527
