global_step,epoch,loss_total,loss_student_ce,loss_align
0,0,0.6538232564926147,0.5307763814926147,0.123046875
0,0,1.2284128665924072,1.1283152103424072,0.10009765625
0,0,2.0070786476135254,1.8732894659042358,0.1337890625
0,0,0.6398794054985046,0.5920278429985046,0.0478515625
0,0,0.7074344158172607,0.6385867595672607,0.06884765625
0,0,0.7226918935775757,0.6411489248275757,0.08154296875
0,0,0.7377365827560425,0.7008713483810425,0.036865234375
0,0,1.0152554512023926,0.9705777168273926,0.044677734375
0,0,0.9277313351631165,0.8632782101631165,0.064453125
0,0,0.9571625590324402,0.8365570902824402,0.12060546875
0,0,0.7445223927497864,0.6771395802497864,0.0673828125
0,0,0.7959427237510681,0.7026810050010681,0.09326171875
0,0,0.6745922565460205,0.6238110065460205,0.05078125
0,0,0.6230226159095764,0.5234132409095764,0.099609375
0,0,0.5231190323829651,0.4479237198829651,0.0751953125
0,0,1.329314112663269,0.798064112663269,0.53125
1,0.0019622271277900416,0.3932792544364929,0.2760917544364929,0.1171875
